site_id,lat,lon,n_features,sports,has_tennis,has_pickleball,has_padel,extent_m,oversized,any_indoor,osm_refs,state
oh_3966789_-8410437,39.667893,-84.104368,4,tennis,True,False,False,60.2,False,False,way/1274421070;way/1274421071;way/1274421072;way/1274421073,OH
oh_3966876_-8410304,39.668763,-84.103037,3,tennis,True,False,False,42.7,False,False,way/1479872575;way/1479872576;way/1479872577,OH
oh_3967130_-8412897,39.671304,-84.128975,12,pickleball,False,True,False,60.5,False,False,way/728914420;way/728914425;way/728914430;way/728914436;way/873198724;way/873198725;way/1385381575;way/1385381576;way/1385381577;way/1385381578;way/1385381579;way/1385381580,OH
oh_3968108_-8409411,39.681083,-84.094107,1,tennis,True,False,False,46.0,False,False,way/100557195,OH
oh_3968503_-8410420,39.685029,-84.104201,2,tennis,True,False,False,30.5,False,False,way/1448255637;way/1448255638,OH
oh_3969072_-8410184,39.690719,-84.101837,1,tennis,True,False,False,42.1,False,False,way/100557249,OH
oh_3969222_-8406474,39.692224,-84.064744,1,tennis,True,False,False,38.8,False,False,way/142993876,OH
oh_3969391_-8402334,39.693915,-84.023338,2,tennis,True,False,False,30.3,False,False,way/728912646;way/728912649,OH
oh_3969150_-8411565,39.691497,-84.115653,1,tennis,True,False,False,38.2,False,False,way/81177206,OH
oh_3969236_-8410846,39.692358,-84.108462,5,tennis,True,False,False,77.2,False,False,way/74476397;way/732737455;way/732737456;way/732737457;way/732737458,OH
oh_3970212_-8394022,39.702122,-83.940221,6,tennis,True,False,False,71.9,False,False,way/728912642;way/728912644;way/728912648;way/728912650;way/728912651;way/728912654,OH
oh_3970102_-8406204,39.701024,-84.062042,1,tennis,True,False,False,39.2,False,False,way/305379373,OH
oh_3970906_-8408485,39.709063,-84.084848,4,tennis,True,False,False,63.3,False,False,way/77981757;way/1087304702;way/1087304703;way/1087304704,OH
oh_3971405_-8398594,39.714051,-83.985938,1,tennis,True,False,False,35.7,False,False,way/231675130,OH
oh_3971651_-8412293,39.716514,-84.122934,1,tennis,True,False,False,40.6,False,False,way/145009120,OH
oh_3972079_-8403198,39.720792,-84.03198,5,tennis,True,False,False,70.1,False,False,way/728912640;way/728912643;way/728912645;way/728912647;way/728912653,OH
oh_3972227_-8399070,39.722274,-83.990697,4,pickleball;tennis,True,True,False,29.0,False,False,way/1489969660;way/1489969661;way/1489969662;way/1489969663,OH
oh_3972280_-8406618,39.722804,-84.066179,4,tennis,True,False,False,64.0,False,False,way/1456803105;way/1456803106;way/1456803107;way/1456803108,OH
oh_3973136_-8406979,39.731357,-84.069787,1,tennis,True,False,False,39.4,False,False,way/181393611,OH
oh_3973672_-8410282,39.73672,-84.102822,3,tennis,True,False,False,46.4,False,False,way/1479881268;way/1479881269;way/1479881270,OH
oh_3974032_-8403635,39.740321,-84.036353,1,tennis,True,False,False,36.6,False,False,way/77989206,OH
oh_3974635_-8410613,39.746345,-84.106125,1,tennis,True,False,False,35.1,False,False,way/188015795,OH
oh_3974875_-8402757,39.748747,-84.027567,1,tennis,True,False,False,42.8,False,False,way/309363111,OH
oh_3974862_-8404001,39.748621,-84.040012,1,tennis,True,False,False,37.3,False,False,way/1149656568,OH
oh_3975122_-8403610,39.751221,-84.036099,2,pickleball;tennis,True,True,False,25.8,False,False,way/1479883776;way/1479883777,OH
oh_3975877_-8405769,39.758771,-84.057695,1,tennis,True,False,False,26.0,False,False,way/1479881775,OH
oh_3976060_-8404663,39.760605,-84.046632,2,tennis,True,False,False,32.9,False,False,way/77985085;way/1479881896,OH
oh_3976260_-8403125,39.762598,-84.031249,2,tennis,True,False,False,100.3,False,False,way/77986852;way/821175966,OH
oh_3976145_-8410187,39.761452,-84.101872,2,tennis,True,False,False,28.5,False,False,way/1479880723;way/1479880724,OH
oh_3976322_-8411818,39.763219,-84.118184,2,tennis,True,False,False,34.2,False,False,way/1479879706;way/1479879707,OH
oh_3976649_-8411491,39.766492,-84.114905,2,tennis,True,False,False,33.5,False,False,way/1479880058;way/1479880059,OH
oh_3977029_-8405913,39.770291,-84.059128,1,tennis,True,False,False,17.8,False,False,way/725155160,OH
oh_3977029_-8407391,39.770287,-84.073906,1,tennis,True,False,False,36.0,False,False,way/191510038,OH
oh_3977860_-8407249,39.778601,-84.072492,1,tennis,True,False,False,39.2,False,False,way/76436544,OH
oh_3977876_-8407523,39.778764,-84.075227,2,tennis,True,False,False,39.9,False,False,way/76436525;way/415843148,OH
oh_3977826_-8412489,39.778258,-84.124891,1,tennis,True,False,False,37.3,False,False,way/76432558,OH
oh_3978430_-8400691,39.784305,-84.006905,5,pickleball;tennis,True,True,False,63.9,False,False,way/277527465;way/1479883968;way/1479883969;way/1479883970;way/1479883971,OH
oh_3978394_-8404696,39.783945,-84.046962,1,tennis,True,False,False,93.5,False,False,way/75564047,OH
oh_3978934_-8399215,39.789335,-83.992148,1,tennis,True,False,False,37.4,False,False,way/309367151,OH
oh_3979929_-8401162,39.799293,-84.011619,1,tennis,True,False,False,36.9,False,False,way/675444596,OH
oh_3979796_-8412695,39.797963,-84.126946,4,tennis,True,False,False,65.4,False,False,way/1443075573;way/1443075574;way/1443075575;way/1443075576,OH
oh_3980325_-8402691,39.803249,-84.02691,2,tennis,True,False,False,42.9,False,False,way/584549112;way/584549113,OH
oh_3980577_-8411944,39.805769,-84.119437,2,tennis,True,False,False,34.8,False,False,way/1479891158;way/1479891159,OH
oh_3981058_-8404394,39.810575,-84.043939,2,tennis,True,False,False,31.2,False,False,way/1479889627;way/1479889628,OH
oh_3982248_-8400950,39.822479,-84.009502,2,tennis,True,False,False,32.5,False,False,way/1479888986;way/1479888987,OH
oh_3982456_-8412473,39.824562,-84.124726,12,tennis,True,False,False,149.7,False,False,way/1293469808;way/1293469809;way/1293469810;way/1293469811;way/1293469812;way/1293469813;way/1293469814;way/1293469815;way/1293469816;way/1293469817;way/1293469818;way/1293469819,OH
oh_3983027_-8399605,39.830275,-83.996054,2,tennis,True,False,False,32.1,False,False,way/77970619;way/680559956,OH
oh_3983434_-8402291,39.83434,-84.022908,1,tennis,True,False,False,66.9,False,False,way/77502113,OH
oh_3983458_-8413711,39.834582,-84.137109,1,tennis,True,False,False,32.6,False,False,way/250933789,OH
oh_3984980_-8413037,39.849803,-84.130369,1,pickleball,False,True,False,40.4,False,False,way/61257080,OH
oh_3985261_-8411290,39.852613,-84.112897,1,tennis,True,False,False,37.8,False,False,way/61259212,OH
oh_3987470_-8406483,39.874705,-84.06483,1,tennis,True,False,False,37.9,False,False,way/191520761,OH
oh_3991341_-8399458,39.913406,-83.994577,5,tennis,True,False,False,71.2,False,False,way/1489954400;way/1489954401;way/1489954402;way/1489954403;way/1489954404,OH
oh_3993675_-8403448,39.936748,-84.034479,3,pickleball;tennis,True,True,False,63.5,False,False,way/681647346;way/917822116;way/917822117,OH
oh_4012718_-8396400,40.12718,-83.963998,1,tennis,True,False,False,24.9,False,False,way/917821331,OH
oh_4030919_-8415451,40.309195,-84.154514,2,tennis,True,False,False,27.4,False,False,way/1437021228;way/1437021229,OH
oh_4031252_-8414912,40.312522,-84.149119,1,tennis,True,False,False,39.6,False,False,way/294784680,OH
oh_4044073_-8402991,40.440727,-84.029912,6,pickleball;tennis,True,True,False,51.6,False,False,way/1489843776;way/1489843777;way/1489843778;way/1489843779;way/1489843780;way/1489843781,OH
oh_4065086_-8413962,40.65086,-84.139622,2,tennis,True,False,False,26.2,False,False,way/917820977;way/917820978,OH
oh_4066265_-8398105,40.662647,-83.981049,1,tennis,True,False,False,32.4,False,False,way/413038657,OH
oh_4069218_-8416936,40.69218,-84.16936,1,tennis,True,False,False,24.0,False,False,way/327890138,OH
oh_4072977_-8412149,40.729766,-84.121486,8,tennis,True,False,False,85.7,False,False,way/272470818;way/519391169;way/519391171;way/519391172;way/519391173;way/519391174;way/519391175;way/519391176,OH
oh_4075719_-8415421,40.757186,-84.154214,1,tennis,True,False,False,42.8,False,False,way/379840557,OH
oh_4075860_-8411069,40.758601,-84.110687,3,pickleball;tennis,True,True,False,25.8,False,False,way/1489576978;way/1489576979;way/1489576980,OH
oh_4076042_-8415974,40.760418,-84.159744,9,tennis,True,False,False,104.7,False,False,way/1489579139;way/1489579140;way/1489579141;way/1489579142;way/1489579143;way/1489579144;way/1489579145;way/1489579146;way/1489579147,OH
oh_4077411_-8405708,40.774105,-84.057077,5,tennis,True,False,False,73.9,False,False,way/1489576718;way/1489576719;way/1489576720;way/1489576721;way/1489576722,OH
oh_4089665_-8405623,40.896646,-84.056231,1,tennis,True,False,False,35.8,False,False,way/753173751,OH
oh_4092721_-8405607,40.927206,-84.056074,2,tennis,True,False,False,29.5,False,False,way/1489576194;way/1489576195,OH
oh_4102360_-8404032,41.023603,-84.040322,6,tennis,True,False,False,92.8,False,False,way/1314964814;way/1314964815;way/1314964816;way/1314964817;way/1314964818;way/1314964819,OH
oh_4103182_-8412419,41.031824,-84.124187,1,tennis,True,False,False,35.3,False,False,way/1097608064,OH
oh_4138943_-8414787,41.389427,-84.147873,5,tennis,True,False,False,77.6,False,False,way/521950757;way/521950758;way/521950759;way/521950760;way/521950761,OH
oh_4144399_-8400524,41.443988,-84.005238,2,tennis,True,False,False,36.0,False,False,way/181225412;way/1161950000,OH
oh_4153148_-8421819,41.531483,-84.218191,1,tennis,True,False,False,24.6,False,False,way/313115520,OH
oh_4155243_-8412984,41.552429,-84.129843,6,tennis,True,False,False,63.4,False,False,way/1161523679;way/1161523680;way/1161523681;way/1161523682;way/1161523683;way/1161523684,OH
oh_4170217_-8406725,41.702173,-84.067251,2,tennis,True,False,False,25.9,False,False,way/917820440;way/917820441,OH
oh_3873882_-8384085,38.738816,-83.840854,1,tennis,True,False,False,46.2,False,False,way/575388822,OH
oh_3882676_-8381701,38.826758,-83.817008,1,tennis,True,False,False,40.4,False,False,way/574964752,OH
oh_3888969_-8361618,38.889692,-83.616183,1,tennis,True,False,False,36.6,False,False,way/394701984,OH
oh_3892772_-8377921,38.927718,-83.779211,5,pickleball;tennis,True,True,False,32.6,False,False,way/1481004207;way/1481004208;way/1481004209;way/1481004210;way/1481004211,OH
oh_3900831_-8388296,39.008314,-83.882955,1,tennis,True,False,False,41.4,False,False,way/313041115,OH
oh_3914461_-8373200,39.144611,-83.731998,1,tennis,True,False,False,40.2,False,False,way/902145601,OH
oh_3919138_-8362600,39.191378,-83.626005,1,tennis,True,False,False,25.2,False,False,way/1441924793,OH
oh_3920473_-8368135,39.204731,-83.681353,1,tennis,True,False,False,23.4,False,False,way/1443366916,OH
oh_3920922_-8388675,39.20922,-83.886753,1,tennis,True,False,False,33.5,False,False,way/310186111,OH
oh_3923419_-8378972,39.234189,-83.789721,2,tennis,True,False,False,27.2,False,False,way/1481004252;way/1481004253,OH
oh_3932593_-8368573,39.325933,-83.685727,2,pickleball;tennis,True,True,False,26.7,False,False,way/1481004357;way/1481004358,OH
oh_3940843_-8387851,39.408427,-83.878514,1,tennis,True,False,False,40.3,False,False,way/645946292,OH
oh_3941766_-8365030,39.417657,-83.650295,3,tennis,True,False,False,46.8,False,False,way/1481004419;way/1481004420;way/1481004421,OH
oh_3943299_-8385172,39.432993,-83.851725,2,tennis,True,False,False,33.3,False,False,way/1481004641;way/1481004642,OH
oh_3943996_-8381774,39.439958,-83.817742,1,tennis,True,False,False,93.7,False,False,way/105915669,OH
oh_3944111_-8380981,39.441114,-83.809806,1,tennis,True,False,False,21.2,False,False,way/648312083,OH
oh_3944655_-8380894,39.446549,-83.80894,2,tennis,True,False,False,29.8,False,False,way/558324778;way/558324779,OH
oh_3944927_-8384151,39.44927,-83.841509,10,tennis,True,False,False,88.3,False,False,way/1481004485;way/1481004486;way/1481004487;way/1481004488;way/1481004489;way/1481004490;way/1481004491;way/1481004492;way/1481004493;way/1481004494,OH
oh_3945675_-8386212,39.45675,-83.862122,1,tennis,True,False,False,38.5,False,False,way/135370263,OH
oh_3946209_-8387594,39.462092,-83.875939,1,tennis,True,False,False,39.1,False,False,way/135370237,OH
oh_3947565_-8386683,39.475654,-83.866833,1,tennis,True,False,False,42.4,False,False,way/579337182,OH
oh_3965770_-8375675,39.657702,-83.756754,6,tennis,True,False,False,77.0,False,False,way/1490415200;way/1490415201;way/1490415202;way/1490415203;way/1490415204;way/1490415205,OH
oh_3966936_-8392178,39.669355,-83.921782,1,tennis,True,False,False,37.4,False,False,way/849344038,OH
oh_3970056_-8392153,39.700564,-83.921534,2,tennis,True,False,False,26.5,False,False,way/1489968152;way/1489968153,OH
oh_3974108_-8380416,39.741075,-83.804161,1,tennis,True,False,False,49.1,False,False,way/142569720,OH
oh_3975422_-8381393,39.754219,-83.813933,11,tennis,True,False,False,115.9,False,False,way/914831049;way/914831050;way/914831051;way/914831052;way/914831053;way/914831054;way/914831055;way/914831056;way/914831057;way/918487157;way/1211808114,OH
oh_3979426_-8388859,39.794261,-83.888591,1,tennis,True,False,False,26.6,False,False,way/106864659,OH
oh_3979746_-8388928,39.797458,-83.889278,6,tennis,True,False,False,104.8,False,False,way/82226885;way/680559339;way/680559340;way/680559341;way/680559342;way/680559343,OH
oh_3980911_-8388779,39.809106,-83.887785,1,tennis,True,False,False,45.0,False,False,way/82227059,OH
oh_3984610_-8385416,39.846099,-83.854164,1,tennis,True,False,False,37.3,False,False,way/189010743,OH
oh_3986939_-8378006,39.869387,-83.780057,5,tennis,True,False,False,70.9,False,False,way/1469950279;way/1469950328;way/1469950394;way/1469950448;way/1469950835,OH
oh_3989844_-8379964,39.898436,-83.799643,6,pickleball;tennis,True,True,False,43.6,False,False,way/1489966883;way/1489966884;way/1489966885;way/1489966886;way/1489966887;way/1489966888,OH
oh_3991480_-8380788,39.914799,-83.807883,9,pickleball;tennis,True,True,False,74.5,False,False,way/1489966004;way/1489966005;way/1489966006;way/1489966007;way/1489966008;way/1489966009;way/1489966010;way/1489966011;way/1489966012,OH
oh_3993387_-8384055,39.933868,-83.840548,3,tennis,True,False,False,42.2,False,False,way/1489967144;way/1489967145;way/1489967146,OH
oh_3993950_-8368158,39.939495,-83.681581,6,tennis,True,False,False,61.1,False,False,way/1489472302;way/1489472303;way/1489472304;way/1489472305;way/1489472306;way/1489472307,OH
oh_3993804_-8381480,39.938038,-83.814796,12,tennis,True,False,False,259.8,False,False,way/138654930;way/138654931;way/138654932;way/544443520;way/544443521;way/544443522;way/1416741466;way/1416741467;way/1416741468;way/1416741469;way/1416741470;way/1416741471,OH
oh_3994880_-8379260,39.948798,-83.792604,6,tennis,True,False,False,85.7,False,False,way/1489845387;way/1489845388;way/1489845389;way/1489845390;way/1489845391;way/1489845392,OH
oh_3995468_-8380935,39.954681,-83.809347,8,pickleball;tennis,True,True,False,76.8,False,False,way/1436824570;way/1436824571;way/1436824572;way/1436824573;way/1436824574;way/1436824575;way/1436824576;way/1436824577,OH
oh_3995676_-8382124,39.956763,-83.821236,3,tennis,True,False,False,43.5,False,False,way/1445919228;way/1445919229;way/1445919230,OH
oh_3996091_-8381065,39.960908,-83.810646,2,tennis,True,False,False,74.5,False,False,way/129021255;way/129021256,OH
oh_3996519_-8380762,39.965188,-83.807619,1,tennis,True,False,False,38.2,False,False,way/1338030745,OH
oh_3996742_-8380574,39.967421,-83.805741,1,tennis,True,False,False,41.7,False,False,way/129019677,OH
oh_3997532_-8381084,39.975319,-83.810835,1,tennis,True,False,False,32.2,False,False,way/129023216,OH
oh_3998704_-8375997,39.987039,-83.759973,5,tennis,True,False,False,71.1,False,False,way/573700251;way/1147229007;way/1147229008;way/1147229009;way/1147229010,OH
oh_3999375_-8390728,39.993751,-83.907277,6,tennis,True,False,False,72.8,False,False,way/681864627;way/681864630;way/1299529774;way/1299529775;way/1299529776;way/1299529777,OH
oh_4011607_-8373569,40.116066,-83.735693,5,tennis,True,False,False,75.5,False,False,way/129071064;way/1159758970;way/1159758971;way/1159758972;way/1159758973,OH
oh_4013529_-8374599,40.135288,-83.745992,2,tennis,True,False,False,28.1,False,False,way/1458853603;way/1458853604,OH
oh_4034918_-8375428,40.34918,-83.754283,4,tennis,True,False,False,58.6,False,False,way/635539159;way/635539160;way/635539161;way/635539162,OH
oh_4036671_-8374967,40.366706,-83.749673,7,pickleball;tennis,True,True,False,65.5,False,False,way/1489844535;way/1489844536;way/1489844537;way/1489844538;way/1489844539;way/1489844540;way/1489844541,OH
oh_4046281_-8386018,40.462808,-83.860183,1,tennis,True,False,False,39.7,False,False,way/236145986,OH
oh_4051798_-8392867,40.51798,-83.928666,1,tennis,True,False,False,33.3,False,False,way/268154026,OH
oh_4066596_-8393010,40.665964,-83.930103,1,tennis,True,False,False,36.1,False,False,way/413038658,OH
oh_4076370_-8381708,40.763705,-83.817077,4,tennis,True,False,False,54.4,False,False,way/308471341;way/308471343;way/308471344;way/308471345,OH
oh_4076147_-8395514,40.761471,-83.955144,3,tennis,True,False,False,48.4,False,False,way/703782661;way/703782671;way/703782681,OH
oh_4076750_-8384094,40.767496,-83.840943,6,tennis,True,False,False,69.7,False,False,way/244765795;way/1160956632;way/1160956633;way/1160956634;way/1160956635;way/1160956636,OH
oh_4089108_-8389169,40.891083,-83.891693,4,tennis,True,False,False,66.4,False,False,way/172203216;way/172203218;way/172203221;way/172203223,OH
oh_4089755_-8389857,40.897548,-83.89857,4,tennis,True,False,False,61.0,False,False,way/156265143;way/156265146;way/156265148;way/156265149,OH
